timestamp,msl,agl,pressure,latitude,longitude,speed,heading,temperature,relative_humidity,internal_temperature,rise_speed
"2024-11-08 18:58:52",149,34,95664,0,,4.1,163.7,26.48,43.65,,2.4
"2024-11-08 18:58:53",151,36,95643,0,,3.85,191.6,26.46,43.65,,2.4
"2024-11-08 18:58:54",153,38,95622,38.121648,23.894353,3.8,194.5,26.46,43.65,,2.3
"2024-11-08 18:58:55",154,39,95606,0,,5.95,158.8,26.45,43.65,,2.2
"2024-11-08 18:58:56",156,41,95592,0,,5.2,168.3,26.45,43.7,,2
"2024-11-08 18:58:57",157,42,95578,38.121522,23.89438,4.4,189.3,26.45,43.7,,1.9
"2024-11-08 18:58:58",158,43,95560,0,,6.5,168.5,26.44,43.7,,1.9
"2024-11-08 18:58:59",160,45,95542,0,,5.7,168.7,26.44,43.7,,1.9
"2024-11-08 18:59:00",162,47,95524,38.12137,23.894398,5.55,189.7,26.43,43.7,,1.9
"2024-11-08 18:59:01",165,50,95493,0,,5.2,172.5,26.42,43.7,,1.9
"2024-11-08 18:59:02",167,52,95464,0,,5.5,178.7,26.41,43.7,,1.9
"2024-11-08 18:59:03",170,55,95436,38.121218,23.894402,5.7,181.8,26.4,43.7,,1.9
"2024-11-08 18:59:05",174,59,95392,0,,7.45,180.2,26.37,43.7,,1.9
"2024-11-08 18:59:06",176,61,95370,38.121052,23.89441,6.6,192.2,26.34,43.75,30.5,1.9
"2024-11-08 18:59:07",178,63,95348,0,,6.45,170,26.33,43.75,,2
"2024-11-08 18:59:08",180,65,95326,0,,7.1,175.3,26.32,43.8,,2
"2024-11-08 18:59:09",182,67,95304,38.120867,23.894417,8.3,189.3,26.3,43.8,,2.1
"2024-11-08 18:59:10",184,69,95280,0,,7.95,190.3,26.28,43.8,,2.1
"2024-11-08 18:59:11",187,72,95257,0,,7.2,182.3,26.27,43.8,,2.2
"2024-11-08 18:59:12",189,74,95234,38.120675,23.894385,5.8,193.1,26.25,43.85,,2.2
"2024-11-08 18:59:13",191,76,95210,0,,8.7,183.5,26.24,43.9,,2.2
"2024-11-08 18:59:14",193,78,95188,0,,8.5,175.9,26.22,43.95,,2.2
"2024-11-08 18:59:15",195,80,95166,38.120477,23.89438,5.75,188.7,26.19,43.95,,2.1
"2024-11-08 18:59:16",198,83,95135,0,,6.3,182.5,26.18,43.95,,2.2
"2024-11-08 18:59:17",201,86,95103,0,,7,166.2,26.17,44,,2.2
"2024-11-08 18:59:18",204,89,95072,38.120308,23.8944,5.65,173.6,26.15,44,,2.3
"2024-11-08 18:59:19",206,91,95044,0,,7.6,188,26.13,44.05,,2.3
"2024-11-08 18:59:20",209,94,95018,0,,7.5,185,26.12,44,,2.4
"2024-11-08 18:59:21",211,96,94992,38.120118,23.894393,7.25,171.6,26.1,44.05,,2.4
"2024-11-08 18:59:22",214,99,94965,0,,6.05,187.6,26.08,44.05,,2.4
"2024-11-08 18:59:23",216,101,94938,0,,6.75,191,26.05,44.1,,2.5
"2024-11-08 18:59:24",219,104,94912,38.119933,23.894377,8.4,181.2,26.03,44.2,,2.5
"2024-11-08 18:59:25",222,107,94873,0,,8.4,189.9,26,44.25,,2.6
"2024-11-08 18:59:26",226,111,94836,0,,8.85,189.9,25.98,44.3,,2.7
"2024-11-08 18:59:27",229,114,94800,38.119708,23.894338,6.65,190.5,25.96,44.3,,2.8
"2024-11-08 18:59:29",232,117,94769,0,,9.9,168.4,25.91,44.35,,2.6
"2024-11-08 18:59:30",234,119,94754,38.119495,23.894365,11.85,175.3,25.88,44.4,,2.5
"2024-11-08 18:59:32",236,121,94727,0,,6.7,178.5,25.84,44.45,,2.3
"2024-11-08 18:59:33",237,122,94714,38.119283,23.894352,9.7,186.3,25.82,44.5,30,2.2
"2024-11-08 18:59:34",239,124,94700,0,,8.4,203.6,25.81,44.5,,2.1
"2024-11-08 18:59:35",240,125,94687,0,,8.05,180.6,25.79,44.55,,1.9
"2024-11-08 18:59:36",241,126,94674,38.119055,23.894313,9.15,173.8,25.78,44.6,,1.8
"2024-11-08 18:59:37",243,128,94653,0,,9.35,199.7,25.75,44.65,,1.9
"2024-11-08 18:59:38",245,130,94630,0,,8.85,190.6,25.74,44.65,,1.8
"2024-11-08 18:59:39",247,132,94608,38.118813,23.894262,9.1,176.9,25.72,44.7,,1.7
"2024-11-08 18:59:40",249,134,94592,0,,9.25,192.6,25.7,44.7,,1.5
"2024-11-08 18:59:41",250,135,94577,0,,6.95,188.9,25.68,44.7,,1.5
"2024-11-08 18:59:42",251,136,94562,38.118597,23.894225,7.55,185.9,25.66,44.75,,1.5
"2024-11-08 18:59:44",255,140,94520,0,,7.9,180.7,25.64,44.8,,1.6
"2024-11-08 18:59:45",257,142,94500,38.118368,23.894205,7.5,182.3,25.64,44.85,,1.6
"2024-11-08 18:59:46",259,144,94480,0,,9.1,185.4,25.64,44.9,,1.7
"2024-11-08 18:59:47",261,146,94461,0,,7.25,192.6,25.63,44.9,,1.7
"2024-11-08 18:59:48",263,148,94442,38.118157,23.894175,6.7,180.5,25.63,44.95,,1.8
"2024-11-08 18:59:49",265,150,94421,0,,10.25,196.7,25.59,44.95,,1.8
"2024-11-08 18:59:50",267,152,94400,0,,6.85,201.1,25.58,45,,1.8
"2024-11-08 18:59:51",269,154,94380,38.11796,23.894115,5.15,178.2,25.56,45.05,,1.8
"2024-11-08 18:59:52",270,155,94359,0,,8.95,194.1,25.54,45.05,,1.8
"2024-11-08 18:59:53",272,157,94339,0,,7.4,197,25.53,45.05,,1.8
"2024-11-08 18:59:54",274,159,94320,38.117767,23.894068,6.05,177.8,25.51,45.1,,1.9
"2024-11-08 18:59:55",276,161,94299,0,,7.8,196.3,25.49,45.15,,1.9
"2024-11-08 18:59:56",278,163,94278,0,,6.4,190.8,25.46,45.15,,1.9
"2024-11-08 18:59:57",280,165,94258,38.117588,23.894035,6.7,175,25.45,45.2,,1.9
"2024-11-08 18:59:59",286,171,94193,0,,6.75,174.9,25.42,45.2,,2.1
"2024-11-08 19:00:00",289,174,94162,38.117398,23.894055,6.85,156.2,25.41,45.25,29.5,2.2
"2024-11-08 19:00:01",292,177,94127,0,,,,25.39,45.25,,2.3
"2024-11-08 19:00:02",296,181,94091,0,,,,25.38,45.25,,2.4
"2024-11-08 19:00:03",299,184,94056,0,,,,25.37,45.25,,2.5
"2024-11-08 19:00:04",303,188,94013,0,,6.85,173,25.35,45.25,,2.7
"2024-11-08 19:00:05",307,192,93973,0,,6.2,177.1,25.34,45.25,,2.9
"2024-11-08 19:00:06",310,195,93934,38.117032,23.894118,6.3,162.9,25.3,45.3,,3
"2024-11-08 19:00:07",314,199,93893,0,,9.1,183.5,25.28,45.35,,3.1
